# G(2) Function
# 2025-05-01 11:47:35
# Histogram Width = 100 ns
# Events Ch. 0 = 2.127e+05 
# Events Ch. 1 = 2.33e+05 
# Integr. Time = 00:03:06 h
# G(2) Norm = 0.1 
# Fit Function = None
# Fit - A = 0 
# Fit - c = 0 ps
# Fit - B = 0 
# Fit - T_a = 0 ps
# Fit - p_f^2 = 0 
# Fit - c = 0 
# Fit - T_b = 0 ps
# Fit - T_a = 0 ps
# Unit dt: s
# Unit G(2): 1
# dt ; G(2)
 -5.2941176E-08 ;   0.0000000E+00
 -5.2549020E-08 ;   0.0000000E+00
 -5.2156863E-08 ;   0.0000000E+00
 -5.1764706E-08 ;   0.0000000E+00
 -5.1372549E-08 ;   0.0000000E+00
 -5.0980392E-08 ;   0.0000000E+00
 -5.0588235E-08 ;   0.0000000E+00
 -5.0196078E-08 ;   0.0000000E+00
 -4.9803922E-08 ;   0.0000000E+00
 -4.9411765E-08 ;   0.0000000E+00
 -4.9019608E-08 ;   0.0000000E+00
 -4.8627451E-08 ;   0.0000000E+00
 -4.8235294E-08 ;   9.6083360E+00
 -4.7843137E-08 ;   0.0000000E+00
 -4.7450980E-08 ;   0.0000000E+00
 -4.7058824E-08 ;   0.0000000E+00
 -4.6666667E-08 ;   0.0000000E+00
 -4.6274510E-08 ;   0.0000000E+00
 -4.5882353E-08 ;   0.0000000E+00
 -4.5490196E-08 ;   0.0000000E+00
 -4.5098039E-08 ;   0.0000000E+00
 -4.4705882E-08 ;   0.0000000E+00
 -4.4313725E-08 ;   0.0000000E+00
 -4.3921569E-08 ;   0.0000000E+00
 -4.3529412E-08 ;   0.0000000E+00
 -4.3137255E-08 ;   0.0000000E+00
 -4.2745098E-08 ;   9.6083360E+00
 -4.2352941E-08 ;   0.0000000E+00
 -4.1960784E-08 ;   0.0000000E+00
 -4.1568627E-08 ;   0.0000000E+00
 -4.1176471E-08 ;   0.0000000E+00
 -4.0784314E-08 ;   0.0000000E+00
 -4.0392157E-08 ;   0.0000000E+00
 -4.0000000E-08 ;   0.0000000E+00
 -3.9607843E-08 ;   0.0000000E+00
 -3.9215686E-08 ;   0.0000000E+00
 -3.8823529E-08 ;   0.0000000E+00
 -3.8431373E-08 ;   0.0000000E+00
 -3.8039216E-08 ;   0.0000000E+00
 -3.7647059E-08 ;   0.0000000E+00
 -3.7254902E-08 ;   0.0000000E+00
 -3.6862745E-08 ;   0.0000000E+00
 -3.6470588E-08 ;   0.0000000E+00
 -3.6078431E-08 ;   0.0000000E+00
 -3.5686275E-08 ;   0.0000000E+00
 -3.5294118E-08 ;   9.6083360E+00
 -3.4901961E-08 ;   0.0000000E+00
 -3.4509804E-08 ;   0.0000000E+00
 -3.4117647E-08 ;   0.0000000E+00
 -3.3725490E-08 ;   0.0000000E+00
 -3.3333333E-08 ;   0.0000000E+00
 -3.2941176E-08 ;   0.0000000E+00
 -3.2549020E-08 ;   0.0000000E+00
 -3.2156863E-08 ;   0.0000000E+00
 -3.1764706E-08 ;   0.0000000E+00
 -3.1372549E-08 ;   0.0000000E+00
 -3.0980392E-08 ;   0.0000000E+00
 -3.0588235E-08 ;   0.0000000E+00
 -3.0196078E-08 ;   0.0000000E+00
 -2.9803922E-08 ;   0.0000000E+00
 -2.9411765E-08 ;   0.0000000E+00
 -2.9019608E-08 ;   0.0000000E+00
 -2.8627451E-08 ;   0.0000000E+00
 -2.8235294E-08 ;   0.0000000E+00
 -2.7843137E-08 ;   0.0000000E+00
 -2.7450980E-08 ;   0.0000000E+00
 -2.7058824E-08 ;   0.0000000E+00
 -2.6666667E-08 ;   9.6083360E+00
 -2.6274510E-08 ;   0.0000000E+00
 -2.5882353E-08 ;   0.0000000E+00
 -2.5490196E-08 ;   0.0000000E+00
 -2.5098039E-08 ;   0.0000000E+00
 -2.4705882E-08 ;   0.0000000E+00
 -2.4313725E-08 ;   0.0000000E+00
 -2.3921569E-08 ;   0.0000000E+00
 -2.3529412E-08 ;   0.0000000E+00
 -2.3137255E-08 ;   0.0000000E+00
 -2.2745098E-08 ;   0.0000000E+00
 -2.2352941E-08 ;   0.0000000E+00
 -2.1960784E-08 ;   0.0000000E+00
 -2.1568627E-08 ;   0.0000000E+00
 -2.1176471E-08 ;   0.0000000E+00
 -2.0784314E-08 ;   0.0000000E+00
 -2.0392157E-08 ;   0.0000000E+00
 -2.0000000E-08 ;   1.9216673E+01
 -1.9607843E-08 ;   0.0000000E+00
 -1.9215686E-08 ;   0.0000000E+00
 -1.8823529E-08 ;   9.6083360E+00
 -1.8431373E-08 ;   0.0000000E+00
 -1.8039216E-08 ;   0.0000000E+00
 -1.7647059E-08 ;   0.0000000E+00
 -1.7254902E-08 ;   0.0000000E+00
 -1.6862745E-08 ;   0.0000000E+00
 -1.6470588E-08 ;   0.0000000E+00
 -1.6078431E-08 ;   0.0000000E+00
 -1.5686275E-08 ;   0.0000000E+00
 -1.5294118E-08 ;   0.0000000E+00
 -1.4901961E-08 ;   0.0000000E+00
 -1.4509804E-08 ;   0.0000000E+00
 -1.4117647E-08 ;   0.0000000E+00
 -1.3725490E-08 ;   0.0000000E+00
 -1.3333333E-08 ;   0.0000000E+00
 -1.2941176E-08 ;   9.6083360E+00
 -1.2549020E-08 ;   0.0000000E+00
 -1.2156863E-08 ;   0.0000000E+00
 -1.1764706E-08 ;   0.0000000E+00
 -1.1372549E-08 ;   0.0000000E+00
 -1.0980392E-08 ;   0.0000000E+00
 -1.0588235E-08 ;   0.0000000E+00
 -1.0196078E-08 ;   9.6083360E+00
 -9.8039216E-09 ;   0.0000000E+00
 -9.4117647E-09 ;   0.0000000E+00
 -9.0196078E-09 ;   0.0000000E+00
 -8.6274510E-09 ;   0.0000000E+00
 -8.2352941E-09 ;   0.0000000E+00
 -7.8431373E-09 ;   9.6083360E+00
 -7.4509804E-09 ;   0.0000000E+00
 -7.0588235E-09 ;   0.0000000E+00
 -6.6666667E-09 ;   0.0000000E+00
 -6.2745098E-09 ;   0.0000000E+00
 -5.8823529E-09 ;   0.0000000E+00
 -5.4901961E-09 ;   0.0000000E+00
 -5.0980392E-09 ;   0.0000000E+00
 -4.7058824E-09 ;   0.0000000E+00
 -4.3137255E-09 ;   0.0000000E+00
 -3.9215686E-09 ;   0.0000000E+00
 -3.5294118E-09 ;   0.0000000E+00
 -3.1372549E-09 ;   9.6083360E+00
 -2.7450980E-09 ;   0.0000000E+00
 -2.3529412E-09 ;   9.6083360E+00
 -1.9607843E-09 ;   0.0000000E+00
 -1.5686275E-09 ;   0.0000000E+00
 -1.1764706E-09 ;   0.0000000E+00
 -7.8431373E-10 ;   0.0000000E+00
 -3.9215686E-10 ;   0.0000000E+00
  0.0000000E+00 ;   0.0000000E+00
  3.9215686E-10 ;   0.0000000E+00
  7.8431373E-10 ;   0.0000000E+00
  1.1764706E-09 ;   0.0000000E+00
  1.5686275E-09 ;   0.0000000E+00
  1.9607843E-09 ;   0.0000000E+00
  2.3529412E-09 ;   9.6083360E+00
  2.7450980E-09 ;   0.0000000E+00
  3.1372549E-09 ;   0.0000000E+00
  3.5294118E-09 ;   0.0000000E+00
  3.9215686E-09 ;   0.0000000E+00
  4.3137255E-09 ;   0.0000000E+00
  4.7058824E-09 ;   0.0000000E+00
  5.0980392E-09 ;   0.0000000E+00
  5.4901961E-09 ;   0.0000000E+00
  5.8823529E-09 ;   9.6083360E+00
  6.2745098E-09 ;   0.0000000E+00
  6.6666667E-09 ;   0.0000000E+00
  7.0588235E-09 ;   9.6083360E+00
  7.4509804E-09 ;   0.0000000E+00
  7.8431373E-09 ;   0.0000000E+00
  8.2352941E-09 ;   9.6083360E+00
  8.6274510E-09 ;   0.0000000E+00
  9.0196078E-09 ;   0.0000000E+00
  9.4117647E-09 ;   0.0000000E+00
  9.8039216E-09 ;   0.0000000E+00
  1.0196078E-08 ;   9.6083360E+00
  1.0588235E-08 ;   0.0000000E+00
  1.0980392E-08 ;   0.0000000E+00
  1.1372549E-08 ;   0.0000000E+00
  1.1764706E-08 ;   0.0000000E+00
  1.2156863E-08 ;   0.0000000E+00
  1.2549020E-08 ;   0.0000000E+00
  1.2941176E-08 ;   0.0000000E+00
  1.3333333E-08 ;   0.0000000E+00
  1.3725490E-08 ;   0.0000000E+00
