# G(2) Function
# 2025-05-06 11:48:16
# Histogram Width = 3 ns
# Events Ch. 0 = 4.378e+08 
# Events Ch. 1 = 4.259e+08 
# Integr. Time = 01:02:27 h
# G(2) Norm = 149.3 
# Fit Function = None
# Fit - A = 0 
# Fit - c = 0 ps
# Fit - B = 0 
# Fit - T_a = 0 ps
# Fit - p_f^2 = 0 
# Fit - c = 0 
# Fit - T_b = 0 ps
# Fit - T_a = 0 ps
# Unit dt: s
# Unit G(2): 1
# dt ; G(2)
 -2.7829912E-09 ;   1.1588680E+00
 -2.7800587E-09 ;   9.3111400E-01
 -2.7771261E-09 ;   1.3665270E+00
 -2.7741935E-09 ;   8.0383900E-01
 -2.7712610E-09 ;   7.5694800E-01
 -2.7683284E-09 ;   1.1521690E+00
 -2.7653959E-09 ;   1.4670070E+00
 -2.7624633E-09 ;   7.3015400E-01
 -2.7595308E-09 ;   8.7752400E-01
 -2.7565982E-09 ;   1.1789640E+00
 -2.7536657E-09 ;   8.7082600E-01
 -2.7507331E-09 ;   1.0181960E+00
 -2.7478006E-09 ;   1.0918810E+00
 -2.7448680E-09 ;   1.1253750E+00
 -2.7419355E-09 ;   8.9762000E-01
 -2.7390029E-09 ;   9.9810000E-01
 -2.7360704E-09 ;   8.9762000E-01
 -2.7331378E-09 ;   7.1675600E-01
 -2.7302053E-09 ;   7.2345500E-01
 -2.7272727E-09 ;   1.1052790E+00
 -2.7243402E-09 ;   1.0382920E+00
 -2.7214076E-09 ;   1.3129370E+00
 -2.7184751E-09 ;   8.7752400E-01
 -2.7155425E-09 ;   9.7800400E-01
 -2.7126100E-09 ;   1.1119770E+00
 -2.7096774E-09 ;   9.2441500E-01
 -2.7067449E-09 ;   7.7034600E-01
 -2.7038123E-09 ;   8.5073000E-01
 -2.7008798E-09 ;   9.5121000E-01
 -2.6979472E-09 ;   1.1186760E+00
 -2.6950147E-09 ;   1.0851830E+00
 -2.6920821E-09 ;   8.8422300E-01
 -2.6891496E-09 ;   7.9714000E-01
 -2.6862170E-09 ;   1.0851830E+00
 -2.6832845E-09 ;   1.0583880E+00
 -2.6803519E-09 ;   6.8996200E-01
 -2.6774194E-09 ;   9.5121000E-01
 -2.6744868E-09 ;   9.3781200E-01
 -2.6715543E-09 ;   8.9762000E-01
 -2.6686217E-09 ;   9.8470300E-01
 -2.6656891E-09 ;   1.0851830E+00
 -2.6627566E-09 ;   1.1454710E+00
 -2.6598240E-09 ;   7.6364700E-01
 -2.6568915E-09 ;   8.6412700E-01
 -2.6539589E-09 ;   9.5121000E-01
 -2.6510264E-09 ;   1.3263350E+00
 -2.6480938E-09 ;   1.0315940E+00
 -2.6451613E-09 ;   8.5742800E-01
 -2.6422287E-09 ;   8.5742800E-01
 -2.6392962E-09 ;   7.1675600E-01
 -2.6363636E-09 ;   1.2861430E+00
 -2.6334311E-09 ;   1.1320730E+00
 -2.6304985E-09 ;   1.0784840E+00
 -2.6275660E-09 ;   9.1101800E-01
 -2.6246334E-09 ;   8.7752400E-01
 -2.6217009E-09 ;   1.0583880E+00
 -2.6187683E-09 ;   9.5121000E-01
 -2.6158358E-09 ;   1.1923610E+00
 -2.6129032E-09 ;   1.0583880E+00
 -2.6099707E-09 ;   8.2393500E-01
 -2.6070381E-09 ;   1.0114980E+00
 -2.6041056E-09 ;   9.6460700E-01
 -2.6011730E-09 ;   9.1771600E-01
 -2.5982405E-09 ;   1.1990600E+00
 -2.5953079E-09 ;   9.0431900E-01
 -2.5923754E-09 ;   1.1387720E+00
 -2.5894428E-09 ;   8.4403100E-01
 -2.5865103E-09 ;   1.2459510E+00
 -2.5835777E-09 ;   6.2297500E-01
 -2.5806452E-09 ;   9.0431900E-01
 -2.5777126E-09 ;   9.1771600E-01
 -2.5747801E-09 ;   1.5071990E+00
 -2.5718475E-09 ;   1.0516900E+00
 -2.5689150E-09 ;   9.4451100E-01
 -2.5659824E-09 ;   9.9810000E-01
 -2.5630499E-09 ;   7.7704400E-01
 -2.5601173E-09 ;   1.1387720E+00
 -2.5571848E-09 ;   8.7082600E-01
 -2.5542522E-09 ;   1.0985800E+00
 -2.5513196E-09 ;   1.1320730E+00
 -2.5483871E-09 ;   1.1052790E+00
 -2.5454545E-09 ;   8.2393500E-01
 -2.5425220E-09 ;   7.0335900E-01
 -2.5395894E-09 ;   1.2325530E+00
 -2.5366569E-09 ;   1.1990600E+00
 -2.5337243E-09 ;   7.5025000E-01
 -2.5307918E-09 ;   1.0985800E+00
 -2.5278592E-09 ;   8.8422300E-01
 -2.5249267E-09 ;   6.8996200E-01
 -2.5219941E-09 ;   7.3685200E-01
 -2.5190616E-09 ;   7.2345500E-01
 -2.5161290E-09 ;   1.2593480E+00
 -2.5131965E-09 ;   1.7952410E+00
 -2.5102639E-09 ;   1.0114980E+00
 -2.5073314E-09 ;   8.5073000E-01
 -2.5043988E-09 ;   9.1771600E-01
 -2.5014663E-09 ;   8.2393500E-01
 -2.4985337E-09 ;   1.1521690E+00
 -2.4956012E-09 ;   1.0047990E+00
 -2.4926686E-09 ;   8.9762000E-01
 -2.4897361E-09 ;   9.5790800E-01
 -2.4868035E-09 ;   1.0181960E+00
 -2.4838710E-09 ;   9.6460700E-01
 -2.4809384E-09 ;   9.1771600E-01
 -2.4780059E-09 ;   1.2593480E+00
 -2.4750733E-09 ;   7.1675600E-01
 -2.4721408E-09 ;   1.3598280E+00
 -2.4692082E-09 ;   1.1119770E+00
 -2.4662757E-09 ;   9.1771600E-01
 -2.4633431E-09 ;   9.9810000E-01
 -2.4604106E-09 ;   7.7034600E-01
 -2.4574780E-09 ;   5.7608400E-01
 -2.4545455E-09 ;   1.1521690E+00
 -2.4516129E-09 ;   1.1387720E+00
 -2.4486804E-09 ;   1.1990600E+00
 -2.4457478E-09 ;   1.0851830E+00
 -2.4428152E-09 ;   9.9140200E-01
 -2.4398827E-09 ;   9.9810000E-01
 -2.4369501E-09 ;   1.1253750E+00
 -2.4340176E-09 ;   1.0449910E+00
 -2.4310850E-09 ;   9.1101800E-01
 -2.4281525E-09 ;   1.0248950E+00
 -2.4252199E-09 ;   7.7704400E-01
 -2.4222874E-09 ;   9.1101800E-01
 -2.4193548E-09 ;   1.2593480E+00
 -2.4164223E-09 ;   1.0181960E+00
 -2.4134897E-09 ;   9.7130600E-01
 -2.4105572E-09 ;   1.0382920E+00
 -2.4076246E-09 ;   7.7704400E-01
 -2.4046921E-09 ;   1.1521690E+00
 -2.4017595E-09 ;   1.5205960E+00
 -2.3988270E-09 ;   8.5073000E-01
 -2.3958944E-09 ;   7.7704400E-01
 -2.3929619E-09 ;   1.2191560E+00
 -2.3900293E-09 ;   1.2057590E+00
 -2.3870968E-09 ;   8.9092200E-01
 -2.3841642E-09 ;   1.1655670E+00
 -2.3812317E-09 ;   1.1387720E+00
 -2.3782991E-09 ;   8.7752400E-01
 -2.3753666E-09 ;   1.4268150E+00
 -2.3724340E-09 ;   9.1101800E-01
 -2.3695015E-09 ;   1.0851830E+00
 -2.3665689E-09 ;   9.9810000E-01
 -2.3636364E-09 ;   8.9092200E-01
 -2.3607038E-09 ;   1.1387720E+00
 -2.3577713E-09 ;   1.0516900E+00
 -2.3548387E-09 ;   7.4355100E-01
 -2.3519062E-09 ;   9.3111400E-01
 -2.3489736E-09 ;   1.2124570E+00
 -2.3460411E-09 ;   8.3063400E-01
 -2.3431085E-09 ;   9.1771600E-01
 -2.3401760E-09 ;   6.8326300E-01
 -2.3372434E-09 ;   1.2593480E+00
 -2.3343109E-09 ;   1.3196360E+00
 -2.3313783E-09 ;   1.3062390E+00
 -2.3284457E-09 ;   1.0985800E+00
 -2.3255132E-09 ;   1.0181960E+00
 -2.3225806E-09 ;   9.3781200E-01
 -2.3196481E-09 ;   7.6364700E-01
 -2.3167155E-09 ;   7.3685200E-01
 -2.3137830E-09 ;   1.0918810E+00
 -2.3108504E-09 ;   1.0918810E+00
 -2.3079179E-09 ;   8.8422300E-01
 -2.3049853E-09 ;   1.3397320E+00
 -2.3020528E-09 ;   1.2258550E+00
 -2.2991202E-09 ;   9.9810000E-01
 -2.2961877E-09 ;   8.4403100E-01
 -2.2932551E-09 ;   6.4977000E-01
 -2.2903226E-09 ;   7.9044200E-01
 -2.2873900E-09 ;   1.4134170E+00
 -2.2844575E-09 ;   1.2124570E+00
 -2.2815249E-09 ;   9.5121000E-01
 -2.2785924E-09 ;   7.4355100E-01
 -2.2756598E-09 ;   1.0449910E+00
 -2.2727273E-09 ;   8.9092200E-01
 -2.2697947E-09 ;   1.1722650E+00
 -2.2668622E-09 ;   1.2995400E+00
 -2.2639296E-09 ;   1.1454710E+00
 -2.2609971E-09 ;   1.1186760E+00
 -2.2580645E-09 ;   7.7704400E-01
 -2.2551320E-09 ;   9.9810000E-01
 -2.2521994E-09 ;   9.0431900E-01
 -2.2492669E-09 ;   9.9810000E-01
 -2.2463343E-09 ;   1.1186760E+00
 -2.2434018E-09 ;   1.2392520E+00
 -2.2404692E-09 ;   7.7034600E-01
 -2.2375367E-09 ;   1.2459510E+00
 -2.2346041E-09 ;   7.7704400E-01
 -2.2316716E-09 ;   8.7082600E-01
 -2.2287390E-09 ;   1.3665270E+00
 -2.2258065E-09 ;   1.0851830E+00
 -2.2228739E-09 ;   9.1101800E-01
 -2.2199413E-09 ;   7.3685200E-01
 -2.2170088E-09 ;   1.1052790E+00
 -2.2140762E-09 ;   1.1722650E+00
 -2.2111437E-09 ;   7.6364700E-01
 -2.2082111E-09 ;   7.5025000E-01
 -2.2052786E-09 ;   1.1119770E+00
 -2.2023460E-09 ;   1.2191560E+00
 -2.1994135E-09 ;   1.5005000E+00
 -2.1964809E-09 ;   7.0335900E-01
 -2.1935484E-09 ;   6.8996200E-01
 -2.1906158E-09 ;   1.3196360E+00
 -2.1876833E-09 ;   1.1052790E+00
 -2.1847507E-09 ;   7.9044200E-01
 -2.1818182E-09 ;   8.9762000E-01
 -2.1788856E-09 ;   9.7800400E-01
 -2.1759531E-09 ;   1.1990600E+00
 -2.1730205E-09 ;   8.9092200E-01
 -2.1700880E-09 ;   8.5742800E-01
 -2.1671554E-09 ;   1.3464310E+00
 -2.1642229E-09 ;   1.0583880E+00
 -2.1612903E-09 ;   8.4403100E-01
 -2.1583578E-09 ;   1.0717850E+00
 -2.1554252E-09 ;   8.5073000E-01
 -2.1524927E-09 ;   1.3397320E+00
 -2.1495601E-09 ;   9.9810000E-01
 -2.1466276E-09 ;   6.5646800E-01
 -2.1436950E-09 ;   1.1655670E+00
 -2.1407625E-09 ;   1.4000200E+00
 -2.1378299E-09 ;   1.2057590E+00
 -2.1348974E-09 ;   8.9092200E-01
 -2.1319648E-09 ;   7.9714000E-01
 -2.1290323E-09 ;   9.1101800E-01
 -2.1260997E-09 ;   9.5121000E-01
 -2.1231672E-09 ;   1.0382920E+00
 -2.1202346E-09 ;   8.2393500E-01
 -2.1173021E-09 ;   9.3781200E-01
 -2.1143695E-09 ;   1.0985800E+00
 -2.1114370E-09 ;   1.3129370E+00
 -2.1085044E-09 ;   9.7130600E-01
 -2.1055718E-09 ;   8.8422300E-01
 -2.1026393E-09 ;   1.0181960E+00
 -2.0997067E-09 ;   1.2191560E+00
 -2.0967742E-09 ;   1.1923610E+00
 -2.0938416E-09 ;   7.5025000E-01
 -2.0909091E-09 ;   1.0449910E+00
 -2.0879765E-09 ;   9.8470300E-01
 -2.0850440E-09 ;   1.0248950E+00
 -2.0821114E-09 ;   9.0431900E-01
 -2.0791789E-09 ;   9.7800400E-01
 -2.0762463E-09 ;   1.3397320E+00
 -2.0733138E-09 ;   8.9762000E-01
 -2.0703812E-09 ;   9.1771600E-01
 -2.0674487E-09 ;   8.8422300E-01
 -2.0645161E-09 ;   1.4804040E+00
 -2.0615836E-09 ;   1.1588680E+00
 -2.0586510E-09 ;   1.4067190E+00
 -2.0557185E-09 ;   1.0315940E+00
 -2.0527859E-09 ;   1.1789640E+00
 -2.0498534E-09 ;   9.5121000E-01
 -2.0469208E-09 ;   7.4355100E-01
 -2.0439883E-09 ;   1.1722650E+00
 -2.0410557E-09 ;   8.8422300E-01
 -2.0381232E-09 ;   1.1186760E+00
 -2.0351906E-09 ;   1.2325530E+00
 -2.0322581E-09 ;   7.1675600E-01
 -2.0293255E-09 ;   9.9140200E-01
 -2.0263930E-09 ;   1.0516900E+00
 -2.0234604E-09 ;   1.2526490E+00
 -2.0205279E-09 ;   9.7800400E-01
 -2.0175953E-09 ;   1.2057590E+00
 -2.0146628E-09 ;   6.6316700E-01
 -2.0117302E-09 ;   9.6460700E-01
 -2.0087977E-09 ;   1.0717850E+00
 -2.0058651E-09 ;   6.4307100E-01
 -2.0029326E-09 ;   1.2660470E+00
 -2.0000000E-09 ;   9.4451100E-01
 -1.9970674E-09 ;   1.2727450E+00
 -1.9941349E-09 ;   9.6460700E-01
 -1.9912023E-09 ;   1.2392520E+00
 -1.9882698E-09 ;   1.0918810E+00
 -1.9853372E-09 ;   1.1923610E+00
 -1.9824047E-09 ;   7.9714000E-01
 -1.9794721E-09 ;   9.6460700E-01
 -1.9765396E-09 ;   1.0985800E+00
 -1.9736070E-09 ;   1.0315940E+00
 -1.9706745E-09 ;   1.1320730E+00
 -1.9677419E-09 ;   8.5073000E-01
 -1.9648094E-09 ;   1.4201160E+00
 -1.9618768E-09 ;   1.1923610E+00
 -1.9589443E-09 ;   8.9092200E-01
 -1.9560117E-09 ;   5.8948200E-01
 -1.9530792E-09 ;   1.0784840E+00
 -1.9501466E-09 ;   1.2325530E+00
 -1.9472141E-09 ;   8.1723600E-01
 -1.9442815E-09 ;   8.8422300E-01
 -1.9413490E-09 ;   1.9493100E+00
 -1.9384164E-09 ;   8.7082600E-01
 -1.9354839E-09 ;   7.4355100E-01
 -1.9325513E-09 ;   6.6316700E-01
 -1.9296188E-09 ;   9.5121000E-01
 -1.9266862E-09 ;   1.3531290E+00
 -1.9237537E-09 ;   1.2593480E+00
 -1.9208211E-09 ;   8.2393500E-01
 -1.9178886E-09 ;   1.4201160E+00
 -1.9149560E-09 ;   1.1186760E+00
 -1.9120235E-09 ;   9.1101800E-01
 -1.9090909E-09 ;   8.3063400E-01
 -1.9061584E-09 ;   9.4451100E-01
 -1.9032258E-09 ;   1.3866230E+00
 -1.9002933E-09 ;   1.1521690E+00
 -1.8973607E-09 ;   8.1723600E-01
 -1.8944282E-09 ;   1.0985800E+00
 -1.8914956E-09 ;   1.0248950E+00
 -1.8885630E-09 ;   1.0583880E+00
 -1.8856305E-09 ;   9.9810000E-01
 -1.8826979E-09 ;   9.0431900E-01
 -1.8797654E-09 ;   1.5071990E+00
 -1.8768328E-09 ;   1.2459510E+00
 -1.8739003E-09 ;   9.4451100E-01
 -1.8709677E-09 ;   8.9092200E-01
 -1.8680352E-09 ;   8.9762000E-01
 -1.8651026E-09 ;   9.7130600E-01
 -1.8621701E-09 ;   1.2928410E+00
 -1.8592375E-09 ;   5.5598800E-01
 -1.8563050E-09 ;   1.5005000E+00
 -1.8533724E-09 ;   1.0784840E+00
 -1.8504399E-09 ;   1.3464310E+00
 -1.8475073E-09 ;   8.9762000E-01
 -1.8445748E-09 ;   7.1675600E-01
 -1.8416422E-09 ;   9.7130600E-01
 -1.8387097E-09 ;   8.8422300E-01
 -1.8357771E-09 ;   7.1005800E-01
 -1.8328446E-09 ;   1.3397320E+00
 -1.8299120E-09 ;   9.9140200E-01
 -1.8269795E-09 ;   1.1387720E+00
 -1.8240469E-09 ;   1.3196360E+00
 -1.8211144E-09 ;   1.0449910E+00
 -1.8181818E-09 ;   8.2393500E-01
 -1.8152493E-09 ;   1.1856630E+00
 -1.8123167E-09 ;   9.3111400E-01
 -1.8093842E-09 ;   1.0650870E+00
 -1.8064516E-09 ;   8.7752400E-01
 -1.8035191E-09 ;   6.6316700E-01
 -1.8005865E-09 ;   9.6460700E-01
 -1.7976540E-09 ;   1.1521690E+00
 -1.7947214E-09 ;   1.3598280E+00
 -1.7917889E-09 ;   1.5339930E+00
 -1.7888563E-09 ;   1.0516900E+00
 -1.7859238E-09 ;   8.2393500E-01
 -1.7829912E-09 ;   8.5742800E-01
 -1.7800587E-09 ;   1.0851830E+00
 -1.7771261E-09 ;   1.0315940E+00
 -1.7741935E-09 ;   7.8374300E-01
 -1.7712610E-09 ;   8.5073000E-01
 -1.7683284E-09 ;   8.3063400E-01
 -1.7653959E-09 ;   1.3263350E+00
 -1.7624633E-09 ;   1.2794440E+00
 -1.7595308E-09 ;   7.0335900E-01
 -1.7565982E-09 ;   1.3263350E+00
 -1.7536657E-09 ;   1.2794440E+00
 -1.7507331E-09 ;   1.0114980E+00
 -1.7478006E-09 ;   1.3464310E+00
 -1.7448680E-09 ;   7.5025000E-01
 -1.7419355E-09 ;   7.7704400E-01
 -1.7390029E-09 ;   9.5790800E-01
 -1.7360704E-09 ;   1.1454710E+00
 -1.7331378E-09 ;   8.4403100E-01
 -1.7302053E-09 ;   1.2861430E+00
 -1.7272727E-09 ;   8.8422300E-01
 -1.7243402E-09 ;   1.6210760E+00
 -1.7214076E-09 ;   8.6412700E-01
 -1.7184751E-09 ;   9.4451100E-01
 -1.7155425E-09 ;   1.0047990E+00
 -1.7126100E-09 ;   1.0181960E+00
 -1.7096774E-09 ;   1.2727450E+00
 -1.7067449E-09 ;   1.0851830E+00
 -1.7038123E-09 ;   9.8470300E-01
 -1.7008798E-09 ;   6.4977000E-01
 -1.6979472E-09 ;   1.1655670E+00
 -1.6950147E-09 ;   1.2526490E+00
 -1.6920821E-09 ;   1.1454710E+00
 -1.6891496E-09 ;   1.2325530E+00
 -1.6862170E-09 ;   1.1387720E+00
 -1.6832845E-09 ;   8.7082600E-01
 -1.6803519E-09 ;   7.8374300E-01
 -1.6774194E-09 ;   1.2794440E+00
 -1.6744868E-09 ;   7.5025000E-01
 -1.6715543E-09 ;   1.2727450E+00
 -1.6686217E-09 ;   1.0985800E+00
 -1.6656891E-09 ;   9.5790800E-01
 -1.6627566E-09 ;   1.1856630E+00
 -1.6598240E-09 ;   1.4268150E+00
 -1.6568915E-09 ;   8.1053800E-01
 -1.6539589E-09 ;   9.9810000E-01
 -1.6510264E-09 ;   7.9714000E-01
 -1.6480938E-09 ;   1.1923610E+00
 -1.6451613E-09 ;   1.3665270E+00
 -1.6422287E-09 ;   1.2057590E+00
 -1.6392962E-09 ;   1.1923610E+00
 -1.6363636E-09 ;   6.8996200E-01
 -1.6334311E-09 ;   7.1005800E-01
 -1.6304985E-09 ;   1.1789640E+00
 -1.6275660E-09 ;   1.1923610E+00
 -1.6246334E-09 ;   1.3196360E+00
 -1.6217009E-09 ;   8.7752400E-01
 -1.6187683E-09 ;   8.9092200E-01
 -1.6158358E-09 ;   8.9092200E-01
 -1.6129032E-09 ;   1.0851830E+00
 -1.6099707E-09 ;   1.0650870E+00
 -1.6070381E-09 ;   1.5406920E+00
 -1.6041056E-09 ;   1.1052790E+00
 -1.6011730E-09 ;   1.0047990E+00
 -1.5982405E-09 ;   1.2392520E+00
 -1.5953079E-09 ;   1.1387720E+00
 -1.5923754E-09 ;   1.0449910E+00
 -1.5894428E-09 ;   8.6412700E-01
 -1.5865103E-09 ;   6.0287900E-01
 -1.5835777E-09 ;   9.0431900E-01
 -1.5806452E-09 ;   1.5607880E+00
 -1.5777126E-09 ;   1.3933210E+00
 -1.5747801E-09 ;   9.1101800E-01
 -1.5718475E-09 ;   8.7082600E-01
 -1.5689150E-09 ;   9.3781200E-01
 -1.5659824E-09 ;   1.0851830E+00
 -1.5630499E-09 ;   1.0181960E+00
 -1.5601173E-09 ;   9.1771600E-01
 -1.5571848E-09 ;   1.0047990E+00
 -1.5542522E-09 ;   1.0583880E+00
 -1.5513196E-09 ;   1.0047990E+00
 -1.5483871E-09 ;   7.6364700E-01
 -1.5454545E-09 ;   1.0918810E+00
 -1.5425220E-09 ;   1.3263350E+00
 -1.5395894E-09 ;   1.3263350E+00
 -1.5366569E-09 ;   1.3732250E+00
 -1.5337243E-09 ;   1.2057590E+00
 -1.5307918E-09 ;   8.7082600E-01
 -1.5278592E-09 ;   6.6986600E-01
 -1.5249267E-09 ;   6.8996200E-01
 -1.5219941E-09 ;   1.2995400E+00
 -1.5190616E-09 ;   1.1521690E+00
 -1.5161290E-09 ;   1.3263350E+00
 -1.5131965E-09 ;   1.0851830E+00
 -1.5102639E-09 ;   9.1771600E-01
 -1.5073314E-09 ;   1.2459510E+00
 -1.5043988E-09 ;   1.1387720E+00
 -1.5014663E-09 ;   1.0181960E+00
 -1.4985337E-09 ;   1.0851830E+00
 -1.4956012E-09 ;   7.9714000E-01
 -1.4926686E-09 ;   1.4603080E+00
 -1.4897361E-09 ;   1.1923610E+00
 -1.4868035E-09 ;   1.0382920E+00
 -1.4838710E-09 ;   9.3111400E-01
 -1.4809384E-09 ;   6.3637200E-01
 -1.4780059E-09 ;   1.5339930E+00
 -1.4750733E-09 ;   1.6076780E+00
 -1.4721408E-09 ;   1.0114980E+00
 -1.4692082E-09 ;   9.7130600E-01
 -1.4662757E-09 ;   9.5790800E-01
 -1.4633431E-09 ;   9.1771600E-01
 -1.4604106E-09 ;   1.1856630E+00
 -1.4574780E-09 ;   9.3781200E-01
 -1.4545455E-09 ;   9.9140200E-01
 -1.4516129E-09 ;   1.3062390E+00
 -1.4486804E-09 ;   9.9140200E-01
 -1.4457478E-09 ;   1.0985800E+00
 -1.4428152E-09 ;   8.1053800E-01
 -1.4398827E-09 ;   1.0583880E+00
 -1.4369501E-09 ;   1.1789640E+00
 -1.4340176E-09 ;   8.9762000E-01
 -1.4310850E-09 ;   1.4737050E+00
 -1.4281525E-09 ;   1.0449910E+00
 -1.4252199E-09 ;   1.2325530E+00
 -1.4222874E-09 ;   7.8374300E-01
 -1.4193548E-09 ;   9.7130600E-01
 -1.4164223E-09 ;   1.1655670E+00
 -1.4134897E-09 ;   1.5071990E+00
 -1.4105572E-09 ;   1.1789640E+00
 -1.4076246E-09 ;   9.6460700E-01
 -1.4046921E-09 ;   7.7704400E-01
 -1.4017595E-09 ;   8.3733200E-01
 -1.3988270E-09 ;   1.3062390E+00
 -1.3958944E-09 ;   1.3397320E+00
 -1.3929619E-09 ;   9.7130600E-01
 -1.3900293E-09 ;   1.1253750E+00
 -1.3870968E-09 ;   1.0449910E+00
 -1.3841642E-09 ;   1.0516900E+00
 -1.3812317E-09 ;   9.3111400E-01
 -1.3782991E-09 ;   9.6460700E-01
 -1.3753666E-09 ;   1.3196360E+00
 -1.3724340E-09 ;   1.1052790E+00
 -1.3695015E-09 ;   1.0851830E+00
 -1.3665689E-09 ;   1.0717850E+00
 -1.3636364E-09 ;   1.6076780E+00
 -1.3607038E-09 ;   5.4929000E-01
 -1.3577713E-09 ;   7.6364700E-01
 -1.3548387E-09 ;   1.0985800E+00
 -1.3519062E-09 ;   1.4134170E+00
 -1.3489736E-09 ;   9.7800400E-01
 -1.3460411E-09 ;   1.2526490E+00
 -1.3431085E-09 ;   1.1521690E+00
 -1.3401760E-09 ;   9.0431900E-01
 -1.3372434E-09 ;   1.1052790E+00
 -1.3343109E-09 ;   1.0382920E+00
 -1.3313783E-09 ;   1.0449910E+00
 -1.3284457E-09 ;   9.4451100E-01
 -1.3255132E-09 ;   9.1771600E-01
 -1.3225806E-09 ;   1.0985800E+00
 -1.3196481E-09 ;   1.4335130E+00
 -1.3167155E-09 ;   9.7800400E-01
 -1.3137830E-09 ;   1.1521690E+00
 -1.3108504E-09 ;   9.8470300E-01
 -1.3079179E-09 ;   1.2794440E+00
 -1.3049853E-09 ;   9.5121000E-01
 -1.3020528E-09 ;   1.0851830E+00
 -1.2991202E-09 ;   1.2191560E+00
 -1.2961877E-09 ;   7.8374300E-01
 -1.2932551E-09 ;   1.2258550E+00
 -1.2903226E-09 ;   7.8374300E-01
 -1.2873900E-09 ;   1.5942810E+00
 -1.2844575E-09 ;   1.2727450E+00
