# G(2) Function
# 2025-05-02 16:05:19
# Histogram Width = 16 ns
# Events Ch. 0 = 2.119e+08 
# Events Ch. 1 = 2.034e+08 
# Integr. Time = 00:59:30 h
# G(2) Norm = 24.1 
# Fit Function = None
# Fit - A = 0 
# Fit - c = 0 ps
# Fit - B = 0 
# Fit - T_a = 0 ps
# Fit - p_f^2 = 0 
# Fit - c = 0 
# Fit - T_b = 0 ps
# Fit - T_a = 0 ps
# Unit dt: s
# Unit G(2): 1
# dt ; G(2)
 -1.5914052E-08 ;   6.6289500E-01
 -1.5912099E-08 ;   9.9434200E-01
 -1.5910145E-08 ;   9.1148000E-01
 -1.5908192E-08 ;   1.7400990E+00
 -1.5906239E-08 ;   9.1148000E-01
 -1.5904285E-08 ;   9.5291100E-01
 -1.5902332E-08 ;   8.7004900E-01
 -1.5900378E-08 ;   1.1186350E+00
 -1.5898425E-08 ;   7.4575600E-01
 -1.5896472E-08 ;   1.3672210E+00
 -1.5894518E-08 ;   1.0357730E+00
 -1.5892565E-08 ;   1.0357730E+00
 -1.5890612E-08 ;   9.1148000E-01
 -1.5888658E-08 ;   8.7004900E-01
 -1.5886705E-08 ;   1.5329440E+00
 -1.5884752E-08 ;   1.0357730E+00
 -1.5882798E-08 ;   1.2843590E+00
 -1.5880845E-08 ;   5.3860200E-01
 -1.5878891E-08 ;   1.6572370E+00
 -1.5876938E-08 ;   1.2014970E+00
 -1.5874985E-08 ;   1.5743750E+00
 -1.5873031E-08 ;   5.3860200E-01
 -1.5871078E-08 ;   1.6572370E+00
 -1.5869125E-08 ;   6.6289500E-01
 -1.5867171E-08 ;   3.7287800E-01
 -1.5865218E-08 ;   9.5291100E-01
 -1.5863265E-08 ;   1.6572370E+00
 -1.5861311E-08 ;   5.8003300E-01
 -1.5859358E-08 ;   7.0432600E-01
 -1.5857404E-08 ;   9.9434200E-01
 -1.5855451E-08 ;   1.2014970E+00
 -1.5853498E-08 ;   5.8003300E-01
 -1.5851544E-08 ;   8.2861800E-01
 -1.5849591E-08 ;   4.9717100E-01
 -1.5847638E-08 ;   1.1186350E+00
 -1.5845684E-08 ;   1.2429280E+00
 -1.5843731E-08 ;   7.0432600E-01
 -1.5841778E-08 ;   7.8718700E-01
 -1.5839824E-08 ;   1.1600660E+00
 -1.5837871E-08 ;   1.6986680E+00
 -1.5835917E-08 ;   1.2014970E+00
 -1.5833964E-08 ;   8.7004900E-01
 -1.5832011E-08 ;   9.1148000E-01
 -1.5830057E-08 ;   1.2014970E+00
 -1.5828104E-08 ;   7.4575600E-01
 -1.5826151E-08 ;   1.2843590E+00
 -1.5824197E-08 ;   1.3672210E+00
 -1.5822244E-08 ;   2.9001600E-01
 -1.5820291E-08 ;   6.6289500E-01
 -1.5818337E-08 ;   6.2146400E-01
 -1.5816384E-08 ;   1.0357730E+00
 -1.5814430E-08 ;   1.5329440E+00
 -1.5812477E-08 ;   1.6158060E+00
 -1.5810524E-08 ;   1.0357730E+00
 -1.5808570E-08 ;   7.0432600E-01
 -1.5806617E-08 ;   7.8718700E-01
 -1.5804664E-08 ;   9.1148000E-01
 -1.5802710E-08 ;   1.2429280E+00
 -1.5800757E-08 ;   1.1186350E+00
 -1.5798804E-08 ;   8.7004900E-01
 -1.5796850E-08 ;   3.3144700E-01
 -1.5794897E-08 ;   4.5574000E-01
 -1.5792943E-08 ;   1.2014970E+00
 -1.5790990E-08 ;   1.9886850E+00
 -1.5789037E-08 ;   7.0432600E-01
 -1.5787083E-08 ;   7.4575600E-01
 -1.5785130E-08 ;   1.0357730E+00
 -1.5783177E-08 ;   7.4575600E-01
 -1.5781223E-08 ;   7.0432600E-01
 -1.5779270E-08 ;   1.0357730E+00
 -1.5777317E-08 ;   1.2843590E+00
 -1.5775363E-08 ;   1.5329440E+00
 -1.5773410E-08 ;   1.0357730E+00
 -1.5771456E-08 ;   7.8718700E-01
 -1.5769503E-08 ;   1.4915130E+00
 -1.5767550E-08 ;   4.5574000E-01
 -1.5765596E-08 ;   9.1148000E-01
 -1.5763643E-08 ;   1.1600660E+00
 -1.5761690E-08 ;   4.5574000E-01
 -1.5759736E-08 ;   7.0432600E-01
 -1.5757783E-08 ;   1.5743750E+00
 -1.5755830E-08 ;   7.8718700E-01
 -1.5753876E-08 ;   9.5291100E-01
 -1.5751923E-08 ;   8.2861800E-01
 -1.5749969E-08 ;   1.7400990E+00
 -1.5748016E-08 ;   1.4915130E+00
 -1.5746063E-08 ;   7.4575600E-01
 -1.5744109E-08 ;   8.2861800E-01
 -1.5742156E-08 ;   1.1186350E+00
 -1.5740203E-08 ;   8.7004900E-01
 -1.5738249E-08 ;   1.1600660E+00
 -1.5736296E-08 ;   1.5329440E+00
 -1.5734343E-08 ;   7.0432600E-01
 -1.5732389E-08 ;   6.2146400E-01
 -1.5730436E-08 ;   1.7400990E+00
 -1.5728482E-08 ;   1.3257900E+00
 -1.5726529E-08 ;   1.2429280E+00
 -1.5724576E-08 ;   1.1186350E+00
 -1.5722622E-08 ;   1.0357730E+00
 -1.5720669E-08 ;   7.4575600E-01
 -1.5718716E-08 ;   7.4575600E-01
 -1.5716762E-08 ;   1.2843590E+00
 -1.5714809E-08 ;   5.8003300E-01
 -1.5712856E-08 ;   1.2843590E+00
 -1.5710902E-08 ;   1.0357730E+00
 -1.5708949E-08 ;   1.1186350E+00
 -1.5706995E-08 ;   7.0432600E-01
 -1.5705042E-08 ;   8.7004900E-01
 -1.5703089E-08 ;   8.2861800E-01
 -1.5701135E-08 ;   4.9717100E-01
 -1.5699182E-08 ;   1.2014970E+00
 -1.5697229E-08 ;   1.0772040E+00
 -1.5695275E-08 ;   1.3257900E+00
 -1.5693322E-08 ;   8.7004900E-01
 -1.5691369E-08 ;   1.1600660E+00
 -1.5689415E-08 ;   7.4575600E-01
 -1.5687462E-08 ;   4.9717100E-01
 -1.5685508E-08 ;   7.0432600E-01
 -1.5683555E-08 ;   1.2429280E+00
 -1.5681602E-08 ;   1.2014970E+00
 -1.5679648E-08 ;   6.2146400E-01
 -1.5677695E-08 ;   9.5291100E-01
 -1.5675742E-08 ;   1.3257900E+00
 -1.5673788E-08 ;   1.1186350E+00
 -1.5671835E-08 ;   1.5329440E+00
 -1.5669882E-08 ;   1.0772040E+00
 -1.5667928E-08 ;   1.1600660E+00
 -1.5665975E-08 ;   1.6572370E+00
 -1.5664021E-08 ;   9.1148000E-01
 -1.5662068E-08 ;   9.9434200E-01
 -1.5660115E-08 ;   9.5291100E-01
 -1.5658161E-08 ;   9.5291100E-01
 -1.5656208E-08 ;   1.2014970E+00
 -1.5654255E-08 ;   1.1600660E+00
 -1.5652301E-08 ;   7.0432600E-01
 -1.5650348E-08 ;   1.2014970E+00
 -1.5648395E-08 ;   7.0432600E-01
 -1.5646441E-08 ;   4.9717100E-01
 -1.5644488E-08 ;   1.7400990E+00
 -1.5642534E-08 ;   6.6289500E-01
 -1.5640581E-08 ;   6.6289500E-01
 -1.5638628E-08 ;   1.4500830E+00
 -1.5636674E-08 ;   1.5743750E+00
 -1.5634721E-08 ;   1.3257900E+00
 -1.5632768E-08 ;   1.2429280E+00
 -1.5630814E-08 ;   4.1430900E-01
 -1.5628861E-08 ;   7.8718700E-01
 -1.5626908E-08 ;   1.3672210E+00
 -1.5624954E-08 ;   1.1600660E+00
 -1.5623001E-08 ;   1.5329440E+00
 -1.5621047E-08 ;   1.1186350E+00
 -1.5619094E-08 ;   9.9434200E-01
 -1.5617141E-08 ;   8.2861800E-01
 -1.5615187E-08 ;   1.9472540E+00
 -1.5613234E-08 ;   1.4915130E+00
 -1.5611281E-08 ;   1.0772040E+00
 -1.5609327E-08 ;   7.4575600E-01
 -1.5607374E-08 ;   4.9717100E-01
 -1.5605421E-08 ;   7.0432600E-01
 -1.5603467E-08 ;   6.6289500E-01
 -1.5601514E-08 ;   1.4915130E+00
 -1.5599560E-08 ;   1.3257900E+00
 -1.5597607E-08 ;   7.4575600E-01
 -1.5595654E-08 ;   7.0432600E-01
 -1.5593700E-08 ;   4.1430900E-01
 -1.5591747E-08 ;   1.0772040E+00
 -1.5589794E-08 ;   5.8003300E-01
 -1.5587840E-08 ;   1.0772040E+00
 -1.5585887E-08 ;   9.9434200E-01
 -1.5583934E-08 ;   9.5291100E-01
 -1.5581980E-08 ;   8.2861800E-01
 -1.5580027E-08 ;   9.5291100E-01
 -1.5578073E-08 ;   1.2843590E+00
 -1.5576120E-08 ;   1.6986680E+00
 -1.5574167E-08 ;   1.6986680E+00
 -1.5572213E-08 ;   8.7004900E-01
 -1.5570260E-08 ;   9.1148000E-01
 -1.5568307E-08 ;   1.3672210E+00
 -1.5566353E-08 ;   7.4575600E-01
 -1.5564400E-08 ;   8.2861800E-01
 -1.5562447E-08 ;   7.4575600E-01
 -1.5560493E-08 ;   1.4915130E+00
 -1.5558540E-08 ;   6.6289500E-01
 -1.5556586E-08 ;   1.0357730E+00
 -1.5554633E-08 ;   1.4086520E+00
 -1.5552680E-08 ;   1.9472540E+00
 -1.5550726E-08 ;   1.9058230E+00
 -1.5548773E-08 ;   4.5574000E-01
 -1.5546820E-08 ;   1.0357730E+00
 -1.5544866E-08 ;   1.2014970E+00
 -1.5542913E-08 ;   4.9717100E-01
 -1.5540960E-08 ;   5.8003300E-01
 -1.5539006E-08 ;   1.4915130E+00
 -1.5537053E-08 ;   1.0357730E+00
 -1.5535099E-08 ;   7.4575600E-01
 -1.5533146E-08 ;   1.4500830E+00
 -1.5531193E-08 ;   8.7004900E-01
 -1.5529239E-08 ;   1.7815300E+00
 -1.5527286E-08 ;   7.4575600E-01
 -1.5525333E-08 ;   1.1600660E+00
 -1.5523379E-08 ;   1.3672210E+00
 -1.5521426E-08 ;   7.4575600E-01
 -1.5519473E-08 ;   9.5291100E-01
 -1.5517519E-08 ;   6.2146400E-01
 -1.5515566E-08 ;   6.6289500E-01
 -1.5513613E-08 ;   1.4086520E+00
 -1.5511659E-08 ;   7.0432600E-01
 -1.5509706E-08 ;   7.8718700E-01
 -1.5507752E-08 ;   1.1600660E+00
 -1.5505799E-08 ;   1.9058230E+00
 -1.5503846E-08 ;   9.1148000E-01
 -1.5501892E-08 ;   6.6289500E-01
 -1.5499939E-08 ;   1.3257900E+00
 -1.5497986E-08 ;   8.7004900E-01
 -1.5496032E-08 ;   1.3257900E+00
 -1.5494079E-08 ;   9.9434200E-01
 -1.5492126E-08 ;   7.0432600E-01
 -1.5490172E-08 ;   1.1186350E+00
 -1.5488219E-08 ;   1.3672210E+00
 -1.5486265E-08 ;   1.2014970E+00
 -1.5484312E-08 ;   7.8718700E-01
 -1.5482359E-08 ;   1.2843590E+00
 -1.5480405E-08 ;   7.0432600E-01
 -1.5478452E-08 ;   6.6289500E-01
 -1.5476499E-08 ;   7.0432600E-01
 -1.5474545E-08 ;   4.9717100E-01
 -1.5472592E-08 ;   4.1430900E-01
 -1.5470639E-08 ;   7.4575600E-01
 -1.5468685E-08 ;   7.0432600E-01
 -1.5466732E-08 ;   1.0357730E+00
 -1.5464778E-08 ;   1.3672210E+00
 -1.5462825E-08 ;   1.4915130E+00
 -1.5460872E-08 ;   9.1148000E-01
 -1.5458918E-08 ;   9.1148000E-01
 -1.5456965E-08 ;   6.2146400E-01
 -1.5455012E-08 ;   1.3257900E+00
 -1.5453058E-08 ;   9.5291100E-01
 -1.5451105E-08 ;   8.2861800E-01
 -1.5449152E-08 ;   9.1148000E-01
 -1.5447198E-08 ;   1.1186350E+00
 -1.5445245E-08 ;   8.2861800E-01
 -1.5443291E-08 ;   7.0432600E-01
 -1.5441338E-08 ;   9.9434200E-01
 -1.5439385E-08 ;   8.2861800E-01
 -1.5437431E-08 ;   2.6101490E+00
 -1.5435478E-08 ;   7.4575600E-01
 -1.5433525E-08 ;   4.1430900E-01
 -1.5431571E-08 ;   9.1148000E-01
 -1.5429618E-08 ;   2.1544090E+00
 -1.5427665E-08 ;   3.7287800E-01
 -1.5425711E-08 ;   1.2014970E+00
 -1.5423758E-08 ;   9.1148000E-01
 -1.5421804E-08 ;   1.2014970E+00
 -1.5419851E-08 ;   1.0772040E+00
 -1.5417898E-08 ;   5.3860200E-01
 -1.5415944E-08 ;   1.0772040E+00
 -1.5413991E-08 ;   9.1148000E-01
 -1.5412038E-08 ;   9.5291100E-01
 -1.5410084E-08 ;   9.5291100E-01
 -1.5408131E-08 ;   5.3860200E-01
 -1.5406178E-08 ;   9.1148000E-01
 -1.5404224E-08 ;   1.7400990E+00
 -1.5402271E-08 ;   7.8718700E-01
 -1.5400317E-08 ;   1.7815300E+00
 -1.5398364E-08 ;   1.6158060E+00
 -1.5396411E-08 ;   8.7004900E-01
 -1.5394457E-08 ;   6.2146400E-01
 -1.5392504E-08 ;   8.2861800E-01
 -1.5390551E-08 ;   8.7004900E-01
 -1.5388597E-08 ;   8.7004900E-01
 -1.5386644E-08 ;   9.9434200E-01
 -1.5384691E-08 ;   6.2146400E-01
 -1.5382737E-08 ;   7.4575600E-01
 -1.5380784E-08 ;   7.4575600E-01
 -1.5378830E-08 ;   1.4086520E+00
 -1.5376877E-08 ;   8.2861800E-01
 -1.5374924E-08 ;   5.8003300E-01
 -1.5372970E-08 ;   1.0357730E+00
 -1.5371017E-08 ;   1.9472540E+00
 -1.5369064E-08 ;   9.1148000E-01
 -1.5367110E-08 ;   5.8003300E-01
 -1.5365157E-08 ;   9.1148000E-01
 -1.5363204E-08 ;   1.2429280E+00
 -1.5361250E-08 ;   1.7815300E+00
 -1.5359297E-08 ;   1.7815300E+00
 -1.5357343E-08 ;   1.0357730E+00
 -1.5355390E-08 ;   8.7004900E-01
 -1.5353437E-08 ;   4.5574000E-01
 -1.5351483E-08 ;   9.9434200E-01
 -1.5349530E-08 ;   4.9717100E-01
 -1.5347577E-08 ;   1.2843590E+00
 -1.5345623E-08 ;   1.0357730E+00
 -1.5343670E-08 ;   8.2861800E-01
 -1.5341717E-08 ;   1.1600660E+00
 -1.5339763E-08 ;   1.1186350E+00
 -1.5337810E-08 ;   1.1186350E+00
 -1.5335856E-08 ;   1.1600660E+00
 -1.5333903E-08 ;   1.2429280E+00
 -1.5331950E-08 ;   9.9434200E-01
 -1.5329996E-08 ;   9.5291100E-01
 -1.5328043E-08 ;   9.1148000E-01
 -1.5326090E-08 ;   5.3860200E-01
 -1.5324136E-08 ;   1.4500830E+00
 -1.5322183E-08 ;   6.2146400E-01
 -1.5320230E-08 ;   1.9058230E+00
 -1.5318276E-08 ;   7.4575600E-01
 -1.5316323E-08 ;   1.0357730E+00
 -1.5314369E-08 ;   1.3257900E+00
 -1.5312416E-08 ;   6.6289500E-01
 -1.5310463E-08 ;   7.8718700E-01
 -1.5308509E-08 ;   9.5291100E-01
 -1.5306556E-08 ;   3.7287800E-01
 -1.5304603E-08 ;   1.8229610E+00
 -1.5302649E-08 ;   8.7004900E-01
 -1.5300696E-08 ;   7.8718700E-01
 -1.5298743E-08 ;   1.4500830E+00
 -1.5296789E-08 ;   1.2843590E+00
 -1.5294836E-08 ;   1.0772040E+00
 -1.5292882E-08 ;   2.9001600E-01
 -1.5290929E-08 ;   5.8003300E-01
 -1.5288976E-08 ;   1.2843590E+00
 -1.5287022E-08 ;   9.5291100E-01
 -1.5285069E-08 ;   1.1600660E+00
 -1.5283116E-08 ;   9.9434200E-01
 -1.5281162E-08 ;   1.1186350E+00
 -1.5279209E-08 ;   7.0432600E-01
 -1.5277256E-08 ;   1.2014970E+00
 -1.5275302E-08 ;   4.9717100E-01
 -1.5273349E-08 ;   1.6158060E+00
 -1.5271395E-08 ;   1.1186350E+00
 -1.5269442E-08 ;   9.9434200E-01
 -1.5267489E-08 ;   1.2843590E+00
 -1.5265535E-08 ;   8.2861800E-01
 -1.5263582E-08 ;   3.3144700E-01
 -1.5261629E-08 ;   8.7004900E-01
 -1.5259675E-08 ;   8.2861800E-01
 -1.5257722E-08 ;   1.0357730E+00
 -1.5255769E-08 ;   1.2843590E+00
 -1.5253815E-08 ;   1.2429280E+00
 -1.5251862E-08 ;   1.3257900E+00
 -1.5249908E-08 ;   7.4575600E-01
 -1.5247955E-08 ;   1.6158060E+00
 -1.5246002E-08 ;   9.5291100E-01
 -1.5244048E-08 ;   5.3860200E-01
 -1.5242095E-08 ;   1.1600660E+00
 -1.5240142E-08 ;   8.2861800E-01
 -1.5238188E-08 ;   1.0772040E+00
 -1.5236235E-08 ;   1.0357730E+00
 -1.5234282E-08 ;   1.2014970E+00
 -1.5232328E-08 ;   1.4500830E+00
 -1.5230375E-08 ;   1.1600660E+00
 -1.5228421E-08 ;   7.0432600E-01
 -1.5226468E-08 ;   8.2861800E-01
 -1.5224515E-08 ;   1.0357730E+00
 -1.5222561E-08 ;   8.2861800E-01
 -1.5220608E-08 ;   8.2861800E-01
 -1.5218655E-08 ;   1.3672210E+00
 -1.5216701E-08 ;   7.8718700E-01
 -1.5214748E-08 ;   1.3257900E+00
 -1.5212795E-08 ;   1.5329440E+00
 -1.5210841E-08 ;   1.4086520E+00
 -1.5208888E-08 ;   1.3672210E+00
 -1.5206934E-08 ;   9.5291100E-01
 -1.5204981E-08 ;   9.1148000E-01
 -1.5203028E-08 ;   4.1430900E-01
 -1.5201074E-08 ;   7.0432600E-01
 -1.5199121E-08 ;   9.1148000E-01
 -1.5197168E-08 ;   4.9717100E-01
 -1.5195214E-08 ;   1.6158060E+00
 -1.5193261E-08 ;   6.6289500E-01
 -1.5191308E-08 ;   1.3257900E+00
 -1.5189354E-08 ;   1.6572370E+00
 -1.5187401E-08 ;   9.1148000E-01
 -1.5185447E-08 ;   7.0432600E-01
 -1.5183494E-08 ;   1.2843590E+00
 -1.5181541E-08 ;   7.8718700E-01
 -1.5179587E-08 ;   8.7004900E-01
 -1.5177634E-08 ;   1.0357730E+00
 -1.5175681E-08 ;   1.0357730E+00
 -1.5173727E-08 ;   1.2014970E+00
 -1.5171774E-08 ;   1.2014970E+00
 -1.5169821E-08 ;   4.5574000E-01
 -1.5167867E-08 ;   1.7400990E+00
 -1.5165914E-08 ;   1.6572370E+00
 -1.5163960E-08 ;   8.2861800E-01
 -1.5162007E-08 ;   5.8003300E-01
 -1.5160054E-08 ;   5.3860200E-01
 -1.5158100E-08 ;   7.8718700E-01
 -1.5156147E-08 ;   7.8718700E-01
 -1.5154194E-08 ;   4.1430900E-01
 -1.5152240E-08 ;   1.1600660E+00
 -1.5150287E-08 ;   1.2429280E+00
 -1.5148334E-08 ;   1.4086520E+00
 -1.5146380E-08 ;   1.4915130E+00
 -1.5144427E-08 ;   7.4575600E-01
 -1.5142473E-08 ;   6.6289500E-01
 -1.5140520E-08 ;   5.8003300E-01
 -1.5138567E-08 ;   4.9717100E-01
 -1.5136613E-08 ;   7.0432600E-01
 -1.5134660E-08 ;   7.4575600E-01
 -1.5132707E-08 ;   1.0772040E+00
 -1.5130753E-08 ;   1.0772040E+00
 -1.5128800E-08 ;   7.8718700E-01
 -1.5126847E-08 ;   1.4086520E+00
 -1.5124893E-08 ;   1.1600660E+00
 -1.5122940E-08 ;   7.8718700E-01
 -1.5120986E-08 ;   1.2429280E+00
 -1.5119033E-08 ;   8.2861800E-01
 -1.5117080E-08 ;   9.5291100E-01
 -1.5115126E-08 ;   1.2429280E+00
 -1.5113173E-08 ;   4.1430900E-01
 -1.5111220E-08 ;   1.6986680E+00
 -1.5109266E-08 ;   1.0772040E+00
 -1.5107313E-08 ;   1.2429280E+00
 -1.5105360E-08 ;   1.4086520E+00
 -1.5103406E-08 ;   7.8718700E-01
 -1.5101453E-08 ;   1.0772040E+00
 -1.5099499E-08 ;   2.0715470E+00
 -1.5097546E-08 ;   5.3860200E-01
 -1.5095593E-08 ;   3.3144700E-01
 -1.5093639E-08 ;   1.5329440E+00
 -1.5091686E-08 ;   1.3672210E+00
 -1.5089733E-08 ;   8.2861800E-01
 -1.5087779E-08 ;   1.3257900E+00
 -1.5085826E-08 ;   9.9434200E-01
 -1.5083873E-08 ;   1.0357730E+00
 -1.5081919E-08 ;   9.1148000E-01
 -1.5079966E-08 ;   8.2861800E-01
 -1.5078012E-08 ;   6.6289500E-01
 -1.5076059E-08 ;   1.1186350E+00
 -1.5074106E-08 ;   4.9717100E-01
 -1.5072152E-08 ;   1.8643920E+00
 -1.5070199E-08 ;   5.8003300E-01
 -1.5068246E-08 ;   7.0432600E-01
 -1.5066292E-08 ;   1.3257900E+00
 -1.5064339E-08 ;   7.8718700E-01
 -1.5062386E-08 ;   8.2861800E-01
 -1.5060432E-08 ;   9.1148000E-01
 -1.5058479E-08 ;   1.7400990E+00
 -1.5056525E-08 ;   5.8003300E-01
 -1.5054572E-08 ;   6.6289500E-01
 -1.5052619E-08 ;   9.5291100E-01
 -1.5050665E-08 ;   8.2861800E-01
 -1.5048712E-08 ;   1.1186350E+00
 -1.5046759E-08 ;   8.7004900E-01
 -1.5044805E-08 ;   1.5329440E+00
 -1.5042852E-08 ;   1.4915130E+00
 -1.5040899E-08 ;   1.2014970E+00
 -1.5038945E-08 ;   1.4500830E+00
 -1.5036992E-08 ;   1.3257900E+00
 -1.5035038E-08 ;   6.6289500E-01
 -1.5033085E-08 ;   1.0357730E+00
 -1.5031132E-08 ;   5.8003300E-01
 -1.5029178E-08 ;   1.0772040E+00
 -1.5027225E-08 ;   9.5291100E-01
 -1.5025272E-08 ;   5.3860200E-01
 -1.5023318E-08 ;   8.7004900E-01
 -1.5021365E-08 ;   8.2861800E-01
 -1.5019412E-08 ;   1.4086520E+00
 -1.5017458E-08 ;   1.1186350E+00
 -1.5015505E-08 ;   1.0357730E+00
 -1.5013551E-08 ;   9.9434200E-01
 -1.5011598E-08 ;   1.1600660E+00
 -1.5009645E-08 ;   6.2146400E-01
 -1.5007691E-08 ;   7.8718700E-01
 -1.5005738E-08 ;   7.0432600E-01
 -1.5003785E-08 ;   8.2861800E-01
 -1.5001831E-08 ;   1.2014970E+00
 -1.4999878E-08 ;   1.2843590E+00
 -1.4997925E-08 ;   5.8003300E-01
 -1.4995971E-08 ;   9.5291100E-01
 -1.4994018E-08 ;   7.0432600E-01
 -1.4992064E-08 ;   1.4500830E+00
 -1.4990111E-08 ;   1.4500830E+00
 -1.4988158E-08 ;   1.5329440E+00
 -1.4986204E-08 ;   5.3860200E-01
 -1.4984251E-08 ;   1.1186350E+00
 -1.4982298E-08 ;   8.7004900E-01
 -1.4980344E-08 ;   9.1148000E-01
 -1.4978391E-08 ;   1.1600660E+00
 -1.4976438E-08 ;   8.2861800E-01
 -1.4974484E-08 ;   8.7004900E-01
 -1.4972531E-08 ;   4.9717100E-01
 -1.4970577E-08 ;   1.1600660E+00
 -1.4968624E-08 ;   4.5574000E-01
 -1.4966671E-08 ;   8.7004900E-01
 -1.4964717E-08 ;   1.4915130E+00
 -1.4962764E-08 ;   1.3257900E+00
 -1.4960811E-08 ;   1.3672210E+00
 -1.4958857E-08 ;   2.9001600E-01
 -1.4956904E-08 ;   1.8229610E+00
 -1.4954951E-08 ;   1.0772040E+00
 -1.4952997E-08 ;   1.0772040E+00
 -1.4951044E-08 ;   4.9717100E-01
 -1.4949090E-08 ;   8.2861800E-01
 -1.4947137E-08 ;   9.9434200E-01
 -1.4945184E-08 ;   5.3860200E-01
 -1.4943230E-08 ;   1.4500830E+00
 -1.4941277E-08 ;   1.2014970E+00
 -1.4939324E-08 ;   1.0772040E+00
 -1.4937370E-08 ;   1.0357730E+00
 -1.4935417E-08 ;   8.2861800E-01
 -1.4933464E-08 ;   7.8718700E-01
 -1.4931510E-08 ;   1.1186350E+00
 -1.4929557E-08 ;   1.1186350E+00
 -1.4927603E-08 ;   9.1148000E-01
 -1.4925650E-08 ;   1.2429280E+00
 -1.4923697E-08 ;   8.2861800E-01
 -1.4921743E-08 ;   1.5743750E+00
 -1.4919790E-08 ;   9.5291100E-01
 -1.4917837E-08 ;   5.8003300E-01
 -1.4915883E-08 ;   8.7004900E-01
 -1.4913930E-08 ;   6.2146400E-01
 -1.4911977E-08 ;   8.7004900E-01
 -1.4910023E-08 ;   5.8003300E-01
 -1.4908070E-08 ;   1.1186350E+00
 -1.4906116E-08 ;   1.2429280E+00
 -1.4904163E-08 ;   1.1600660E+00
 -1.4902210E-08 ;   9.1148000E-01
 -1.4900256E-08 ;   1.2014970E+00
 -1.4898303E-08 ;   6.2146400E-01
 -1.4896350E-08 ;   1.4500830E+00
 -1.4894396E-08 ;   7.8718700E-01
 -1.4892443E-08 ;   8.7004900E-01
 -1.4890490E-08 ;   1.6158060E+00
 -1.4888536E-08 ;   5.3860200E-01
 -1.4886583E-08 ;   1.4086520E+00
 -1.4884629E-08 ;   8.2861800E-01
 -1.4882676E-08 ;   7.8718700E-01
 -1.4880723E-08 ;   7.8718700E-01
 -1.4878769E-08 ;   1.1600660E+00
 -1.4876816E-08 ;   6.6289500E-01
 -1.4874863E-08 ;   1.1186350E+00
 -1.4872909E-08 ;   7.0432600E-01
 -1.4870956E-08 ;   1.0357730E+00
 -1.4869003E-08 ;   9.9434200E-01
 -1.4867049E-08 ;   1.3257900E+00
 -1.4865096E-08 ;   2.1958400E+00
 -1.4863142E-08 ;   1.2014970E+00
 -1.4861189E-08 ;   8.7004900E-01
 -1.4859236E-08 ;   1.1186350E+00
 -1.4857282E-08 ;   8.7004900E-01
