# G(2) Function
# 2025-05-08 11:11:57
# Histogram Width = 10 ns
# Events Ch. 0 = 6.51e+08 
# Events Ch. 1 = 6.938e+08 
# Integr. Time = 02:06:44 h
# G(2) Norm = 594 
# Fit Function = None
# Fit - A = 0 
# Fit - c = 0 ps
# Fit - B = 0 
# Fit - T_a = 0 ps
# Fit - p_f^2 = 0 
# Fit - c = 0 
# Fit - T_b = 0 ps
# Fit - T_a = 0 ps
# Unit dt: s
# Unit G(2): 1
# dt ; G(2)
 -9.5795796E-09 ;   9.6640100E-01
 -9.5695696E-09 ;   9.1589200E-01
 -9.5595596E-09 ;   1.0808870E+00
 -9.5495495E-09 ;   9.5966600E-01
 -9.5395395E-09 ;   8.0140500E-01
 -9.5295295E-09 ;   1.0775200E+00
 -9.5195195E-09 ;   9.7818600E-01
 -9.5095095E-09 ;   9.8323700E-01
 -9.4994995E-09 ;   8.4012900E-01
 -9.4894895E-09 ;   1.1229780E+00
 -9.4794795E-09 ;   8.4012900E-01
 -9.4694695E-09 ;   1.0590000E+00
 -9.4594595E-09 ;   1.0068080E+00
 -9.4494494E-09 ;   9.3609600E-01
 -9.4394394E-09 ;   1.0488990E+00
 -9.4294294E-09 ;   1.0286950E+00
 -9.4194194E-09 ;   9.9333900E-01
 -9.4094094E-09 ;   8.8053600E-01
 -9.3993994E-09 ;   1.0236440E+00
 -9.3893894E-09 ;   1.0859380E+00
 -9.3793794E-09 ;   9.5629900E-01
 -9.3693694E-09 ;   1.0034410E+00
 -9.3593594E-09 ;   9.7987000E-01
 -9.3493493E-09 ;   1.0387970E+00
 -9.3393393E-09 ;   9.0915800E-01
 -9.3293293E-09 ;   1.0960400E+00
 -9.3193193E-09 ;   9.7650300E-01
 -9.3093093E-09 ;   1.1010910E+00
 -9.2992993E-09 ;   8.9232100E-01
 -9.2892893E-09 ;   8.7211800E-01
 -9.2792793E-09 ;   1.1768540E+00
 -9.2692693E-09 ;   9.0073900E-01
 -9.2592593E-09 ;   1.0303790E+00
 -9.2492492E-09 ;   9.7313500E-01
 -9.2392392E-09 ;   1.0455310E+00
 -9.2292292E-09 ;   1.0017570E+00
 -9.2192192E-09 ;   9.5461500E-01
 -9.2092092E-09 ;   9.9670600E-01
 -9.1991992E-09 ;   1.0455310E+00
 -9.1891892E-09 ;   9.7481900E-01
 -9.1791792E-09 ;   1.0758370E+00
 -9.1691692E-09 ;   9.4114600E-01
 -9.1591592E-09 ;   1.1583340E+00
 -9.1491491E-09 ;   1.0522660E+00
 -9.1391391E-09 ;   9.4451400E-01
 -9.1291291E-09 ;   1.2004250E+00
 -9.1191191E-09 ;   8.6875100E-01
 -9.1091091E-09 ;   1.0590000E+00
 -9.0990991E-09 ;   9.7313500E-01
 -9.0890891E-09 ;   1.0691020E+00
 -9.0790791E-09 ;   9.0579000E-01
 -9.0690691E-09 ;   1.0909890E+00
 -9.0590591E-09 ;   1.0707860E+00
 -9.0490490E-09 ;   1.0135420E+00
 -9.0390390E-09 ;   9.7145200E-01
 -9.0290290E-09 ;   1.2441990E+00
 -9.0190190E-09 ;   8.1655800E-01
 -9.0090090E-09 ;   1.0421640E+00
 -8.9989990E-09 ;   1.0775200E+00
 -8.9889890E-09 ;   9.5124800E-01
 -8.9789790E-09 ;   1.0590000E+00
 -8.9689690E-09 ;   1.0606840E+00
 -8.9589590E-09 ;   1.0219600E+00
 -8.9489489E-09 ;   9.8660400E-01
 -8.9389389E-09 ;   1.1364470E+00
 -8.9289289E-09 ;   8.9232100E-01
 -8.9189189E-09 ;   1.1785380E+00
 -8.9089089E-09 ;   9.3272800E-01
 -8.8988989E-09 ;   1.1718030E+00
 -8.8888889E-09 ;   9.8997200E-01
 -8.8788789E-09 ;   9.7313500E-01
 -8.8688689E-09 ;   1.0320620E+00
 -8.8588589E-09 ;   9.8997200E-01
 -8.8488488E-09 ;   1.0101750E+00
 -8.8388388E-09 ;   8.9232100E-01
 -8.8288288E-09 ;   1.2004250E+00
 -8.8188188E-09 ;   9.3441200E-01
 -8.8088088E-09 ;   1.1078250E+00
 -8.7987988E-09 ;   8.0814000E-01
 -8.7887888E-09 ;   1.2357810E+00
 -8.7787788E-09 ;   9.3104500E-01
 -8.7687688E-09 ;   9.5461500E-01
 -8.7587588E-09 ;   9.9333900E-01
 -8.7487487E-09 ;   1.1078250E+00
 -8.7387387E-09 ;   1.0135420E+00
 -8.7287287E-09 ;   8.5696500E-01
 -8.7187187E-09 ;   1.1179270E+00
 -8.7087087E-09 ;   9.4283000E-01
 -8.6986987E-09 ;   9.4114600E-01
 -8.6886887E-09 ;   1.0926730E+00
 -8.6786787E-09 ;   9.9502200E-01
 -8.6686687E-09 ;   9.2767700E-01
 -8.6586587E-09 ;   9.8828800E-01
 -8.6486486E-09 ;   9.1757600E-01
 -8.6386386E-09 ;   1.0825710E+00
 -8.6286286E-09 ;   9.5966600E-01
 -8.6186186E-09 ;   9.1757600E-01
 -8.6086086E-09 ;   1.1886390E+00
 -8.5985986E-09 ;   8.9063800E-01
 -8.5885886E-09 ;   1.0118590E+00
 -8.5785786E-09 ;   9.5966600E-01
 -8.5685686E-09 ;   1.0926730E+00
 -8.5585586E-09 ;   8.1824200E-01
 -8.5485485E-09 ;   1.0893060E+00
 -8.5385385E-09 ;   1.0354300E+00
 -8.5285285E-09 ;   9.8155300E-01
 -8.5185185E-09 ;   9.5798300E-01
 -8.5085085E-09 ;   1.1718030E+00
 -8.4984985E-09 ;   9.1252500E-01
 -8.4884885E-09 ;   1.0017570E+00
 -8.4784785E-09 ;   1.0960400E+00
 -8.4684685E-09 ;   1.0320620E+00
 -8.4584585E-09 ;   9.2936100E-01
 -8.4484484E-09 ;   8.8558700E-01
 -8.4384384E-09 ;   9.4956500E-01
 -8.4284284E-09 ;   1.0909890E+00
 -8.4184184E-09 ;   8.1150700E-01
 -8.4084084E-09 ;   9.4451400E-01
 -8.3983984E-09 ;   9.8997200E-01
 -8.3883884E-09 ;   1.0640510E+00
 -8.3783784E-09 ;   9.5798300E-01
 -8.3683684E-09 ;   9.2094300E-01
 -8.3583584E-09 ;   1.0657350E+00
 -8.3483483E-09 ;   8.7885200E-01
 -8.3383383E-09 ;   1.0539490E+00
 -8.3283283E-09 ;   9.1252500E-01
 -8.3183183E-09 ;   1.1263450E+00
 -8.3083083E-09 ;   8.8053600E-01
 -8.2982983E-09 ;   1.0775200E+00
 -8.2882883E-09 ;   1.0691020E+00
 -8.2782783E-09 ;   9.8323700E-01
 -8.2682683E-09 ;   9.0747400E-01
 -8.2582583E-09 ;   1.0842550E+00
 -8.2482482E-09 ;   8.8895400E-01
 -8.2382382E-09 ;   1.0741530E+00
 -8.2282282E-09 ;   1.1549670E+00
 -8.2182182E-09 ;   8.7211800E-01
 -8.2082082E-09 ;   1.1044580E+00
 -8.1981982E-09 ;   9.5798300E-01
 -8.1881882E-09 ;   1.0792040E+00
 -8.1781782E-09 ;   8.2834400E-01
 -8.1681682E-09 ;   1.1852720E+00
 -8.1581582E-09 ;   8.9063800E-01
 -8.1481481E-09 ;   1.1027750E+00
 -8.1381381E-09 ;   8.8222000E-01
 -8.1281281E-09 ;   1.0691020E+00
 -8.1181181E-09 ;   9.5461500E-01
 -8.1081081E-09 ;   1.0101750E+00
 -8.0980981E-09 ;   9.2262700E-01
 -8.0880881E-09 ;   1.1600180E+00
 -8.0780781E-09 ;   9.4619700E-01
 -8.0680681E-09 ;   8.9905600E-01
 -8.0580581E-09 ;   1.1095090E+00
 -8.0480480E-09 ;   1.0253280E+00
 -8.0380380E-09 ;   1.0488990E+00
 -8.0280280E-09 ;   8.2160900E-01
 -8.0180180E-09 ;   1.1852720E+00
 -8.0080080E-09 ;   9.6135000E-01
 -7.9979980E-09 ;   9.9502200E-01
 -7.9879880E-09 ;   7.6268200E-01
 -7.9779780E-09 ;   1.2458830E+00
 -7.9679680E-09 ;   7.8288600E-01
 -7.9579580E-09 ;   9.4619700E-01
 -7.9479479E-09 ;   1.0000730E+00
 -7.9379379E-09 ;   9.5124800E-01
 -7.9279279E-09 ;   9.6808400E-01
 -7.9179179E-09 ;   9.7987000E-01
 -7.9079079E-09 ;   1.0994070E+00
 -7.8978979E-09 ;   9.2767700E-01
 -7.8878879E-09 ;   1.0573170E+00
 -7.8778779E-09 ;   8.2329300E-01
 -7.8678679E-09 ;   1.1229780E+00
 -7.8578579E-09 ;   8.9737200E-01
 -7.8478478E-09 ;   8.6538300E-01
 -7.8378378E-09 ;   1.0404800E+00
 -7.8278278E-09 ;   9.4956500E-01
 -7.8178178E-09 ;   1.0842550E+00
 -7.8078078E-09 ;   9.6303400E-01
 -7.7977978E-09 ;   1.0387970E+00
 -7.7877878E-09 ;   9.8155300E-01
 -7.7777778E-09 ;   1.0455310E+00
 -7.7677678E-09 ;   9.5798300E-01
 -7.7577578E-09 ;   9.1084100E-01
 -7.7477477E-09 ;   1.1162440E+00
 -7.7377377E-09 ;   8.9063800E-01
 -7.7277277E-09 ;   1.0320620E+00
 -7.7177177E-09 ;   9.3441200E-01
 -7.7077077E-09 ;   9.6135000E-01
 -7.6976977E-09 ;   9.5966600E-01
 -7.6876877E-09 ;   9.7145200E-01
 -7.6776777E-09 ;   8.7716900E-01
 -7.6676677E-09 ;   1.1297130E+00
 -7.6576577E-09 ;   9.6808400E-01
 -7.6476476E-09 ;   1.0051240E+00
 -7.6376376E-09 ;   1.1297130E+00
 -7.6276276E-09 ;   8.6538300E-01
 -7.6176176E-09 ;   1.0219600E+00
 -7.6076076E-09 ;   1.0084910E+00
 -7.5975976E-09 ;   9.6471700E-01
 -7.5875876E-09 ;   1.0707860E+00
 -7.5775776E-09 ;   9.2767700E-01
 -7.5675676E-09 ;   8.9400500E-01
 -7.5575576E-09 ;   1.0674180E+00
 -7.5475475E-09 ;   9.6471700E-01
 -7.5375375E-09 ;   7.6604900E-01
 -7.5275275E-09 ;   1.1633850E+00
 -7.5175175E-09 ;   9.9165500E-01
 -7.5075075E-09 ;   9.6976800E-01
 -7.4974975E-09 ;   9.3946300E-01
 -7.4874875E-09 ;   1.1027750E+00
 -7.4774775E-09 ;   9.0242300E-01
 -7.4674675E-09 ;   1.1364470E+00
 -7.4574575E-09 ;   1.0202770E+00
 -7.4474474E-09 ;   9.6808400E-01
 -7.4374374E-09 ;   9.7145200E-01
 -7.4274274E-09 ;   9.8660400E-01
 -7.4174174E-09 ;   9.9670600E-01
 -7.4074074E-09 ;   9.8828800E-01
 -7.3973974E-09 ;   1.0573170E+00
 -7.3873874E-09 ;   1.0320620E+00
 -7.3773774E-09 ;   9.0242300E-01
 -7.3673674E-09 ;   1.0488990E+00
 -7.3573574E-09 ;   9.5124800E-01
 -7.3473473E-09 ;   1.1061420E+00
 -7.3373373E-09 ;   8.9905600E-01
 -7.3273273E-09 ;   1.0960400E+00
 -7.3173173E-09 ;   1.0034410E+00
 -7.3073073E-09 ;   1.0674180E+00
 -7.2972973E-09 ;   9.4619700E-01
 -7.2872873E-09 ;   9.6808400E-01
 -7.2772773E-09 ;   1.1768540E+00
 -7.2672673E-09 ;   8.5191400E-01
 -7.2572573E-09 ;   1.0270110E+00
 -7.2472472E-09 ;   9.3441200E-01
 -7.2372372E-09 ;   1.0000730E+00
 -7.2272272E-09 ;   1.0000730E+00
 -7.2172172E-09 ;   1.0202770E+00
 -7.2072072E-09 ;   1.0371130E+00
 -7.1971972E-09 ;   1.0034410E+00
 -7.1871872E-09 ;   9.1757600E-01
 -7.1771772E-09 ;   9.9839000E-01
 -7.1671672E-09 ;   1.0051240E+00
 -7.1571572E-09 ;   1.0674180E+00
 -7.1471471E-09 ;   9.7313500E-01
 -7.1371371E-09 ;   9.0242300E-01
 -7.1271271E-09 ;   1.2492500E+00
 -7.1171171E-09 ;   7.9635500E-01
 -7.1071071E-09 ;   1.0219600E+00
 -7.0970971E-09 ;   1.0539490E+00
 -7.0870871E-09 ;   1.0270110E+00
 -7.0770771E-09 ;   8.4181300E-01
 -7.0670671E-09 ;   1.0707860E+00
 -7.0570571E-09 ;   9.9165500E-01
 -7.0470470E-09 ;   1.0152260E+00
 -7.0370370E-09 ;   9.0242300E-01
 -7.0270270E-09 ;   1.1987410E+00
 -7.0170170E-09 ;   8.3844500E-01
 -7.0070070E-09 ;   1.0657350E+00
 -6.9969970E-09 ;   1.0236440E+00
 -6.9869870E-09 ;   8.7211800E-01
 -6.9769770E-09 ;   1.0455310E+00
 -6.9669670E-09 ;   1.0152260E+00
 -6.9569570E-09 ;   1.0034410E+00
 -6.9469469E-09 ;   9.2599400E-01
 -6.9369369E-09 ;   1.1162440E+00
 -6.9269269E-09 ;   8.4518000E-01
 -6.9169169E-09 ;   1.1212940E+00
 -6.9069069E-09 ;   8.3844500E-01
 -6.8968969E-09 ;   1.0943560E+00
 -6.8868869E-09 ;   1.0017570E+00
 -6.8768769E-09 ;   1.0051240E+00
 -6.8668669E-09 ;   9.7818600E-01
 -6.8568569E-09 ;   1.0825710E+00
 -6.8468468E-09 ;   9.9670600E-01
 -6.8368368E-09 ;   9.2431000E-01
 -6.8268268E-09 ;   1.1414980E+00
 -6.8168168E-09 ;   9.3104500E-01
 -6.8068068E-09 ;   1.0758370E+00
 -6.7967968E-09 ;   8.2160900E-01
 -6.7867868E-09 ;   1.1734870E+00
 -6.7767768E-09 ;   8.5191400E-01
 -6.7667668E-09 ;   1.0084910E+00
 -6.7567568E-09 ;   9.5966600E-01
 -6.7467467E-09 ;   1.1718030E+00
 -6.7367367E-09 ;   1.0421640E+00
 -6.7267267E-09 ;   7.6604900E-01
 -6.7167167E-09 ;   1.0455310E+00
 -6.7067067E-09 ;   9.7313500E-01
 -6.6966967E-09 ;   1.0337460E+00
 -6.6866867E-09 ;   9.5798300E-01
 -6.6766767E-09 ;   9.9839000E-01
 -6.6666667E-09 ;   1.0118590E+00
 -6.6566567E-09 ;   1.0842550E+00
 -6.6466466E-09 ;   1.0068080E+00
 -6.6366366E-09 ;   1.0909890E+00
 -6.6266266E-09 ;   9.7650300E-01
 -6.6166166E-09 ;   8.7548500E-01
 -6.6066066E-09 ;   1.1936900E+00
 -6.5965966E-09 ;   8.6370000E-01
 -6.5865866E-09 ;   1.0691020E+00
 -6.5765766E-09 ;   9.8828800E-01
 -6.5665666E-09 ;   9.3609600E-01
 -6.5565566E-09 ;   8.8727000E-01
 -6.5465465E-09 ;   1.0236440E+00
 -6.5365365E-09 ;   9.2936100E-01
 -6.5265265E-09 ;   9.6976800E-01
 -6.5165165E-09 ;   9.2936100E-01
 -6.5065065E-09 ;   1.1448650E+00
 -6.4964965E-09 ;   9.7481900E-01
 -6.4864865E-09 ;   9.0410700E-01
 -6.4764765E-09 ;   1.0876220E+00
 -6.4664665E-09 ;   1.0421640E+00
 -6.4564565E-09 ;   9.7987000E-01
 -6.4464464E-09 ;   1.0068080E+00
 -6.4364364E-09 ;   1.0320620E+00
 -6.4264264E-09 ;   1.0825710E+00
 -6.4164164E-09 ;   8.3676200E-01
 -6.4064064E-09 ;   1.1061420E+00
 -6.3963964E-09 ;   1.0219600E+00
 -6.3863864E-09 ;   1.0455310E+00
 -6.3763764E-09 ;   9.3609600E-01
 -6.3663664E-09 ;   1.0000730E+00
 -6.3563564E-09 ;   1.1263450E+00
 -6.3463463E-09 ;   9.3272800E-01
 -6.3363363E-09 ;   1.1482320E+00
 -6.3263263E-09 ;   8.3507800E-01
 -6.3163163E-09 ;   1.1027750E+00
 -6.3063063E-09 ;   8.3507800E-01
 -6.2962963E-09 ;   1.1970580E+00
 -6.2862863E-09 ;   9.9839000E-01
 -6.2762763E-09 ;   1.0286950E+00
 -6.2662663E-09 ;   9.5966600E-01
 -6.2562563E-09 ;   1.1667520E+00
 -6.2462462E-09 ;   9.1420800E-01
 -6.2362362E-09 ;   9.7313500E-01
 -6.2262262E-09 ;   1.1398140E+00
 -6.2162162E-09 ;   8.7043400E-01
 -6.2062062E-09 ;   1.1734870E+00
 -6.1961962E-09 ;   1.0000730E+00
 -6.1861862E-09 ;   1.0404800E+00
 -6.1761762E-09 ;   8.9232100E-01
 -6.1661662E-09 ;   1.1886390E+00
 -6.1561562E-09 ;   8.9063800E-01
 -6.1461461E-09 ;   1.0893060E+00
 -6.1361361E-09 ;   8.4686300E-01
 -6.1261261E-09 ;   1.1263450E+00
 -6.1161161E-09 ;   1.0926730E+00
 -6.1061061E-09 ;   9.1420800E-01
 -6.0960961E-09 ;   9.2094300E-01
 -6.0860861E-09 ;   1.2206280E+00
 -6.0760761E-09 ;   9.5798300E-01
 -6.0660661E-09 ;   1.0185930E+00
 -6.0560561E-09 ;   1.0573170E+00
 -6.0460460E-09 ;   9.6976800E-01
 -6.0360360E-09 ;   1.1078250E+00
 -6.0260260E-09 ;   8.7548500E-01
 -6.0160160E-09 ;   1.2576680E+00
 -6.0060060E-09 ;   8.9400500E-01
 -5.9959960E-09 ;   1.0556330E+00
 -5.9859860E-09 ;   7.7615100E-01
 -5.9759760E-09 ;   1.2896570E+00
 -5.9659660E-09 ;   8.6033200E-01
 -5.9559560E-09 ;   9.5629900E-01
 -5.9459459E-09 ;   1.1482320E+00
 -5.9359359E-09 ;   9.7145200E-01
 -5.9259259E-09 ;   9.7818600E-01
 -5.9159159E-09 ;   9.9670600E-01
 -5.9059059E-09 ;   1.0421640E+00
 -5.8958959E-09 ;   1.0101750E+00
 -5.8858859E-09 ;   1.0522660E+00
 -5.8758759E-09 ;   8.1487400E-01
 -5.8658659E-09 ;   1.1667520E+00
 -5.8558559E-09 ;   9.7650300E-01
 -5.8458458E-09 ;   9.2936100E-01
 -5.8358358E-09 ;   1.0909890E+00
 -5.8258258E-09 ;   9.8492100E-01
 -5.8158158E-09 ;   1.0354300E+00
 -5.8058058E-09 ;   9.7987000E-01
 -5.7957958E-09 ;   1.0724690E+00
 -5.7857858E-09 ;   1.0236440E+00
 -5.7757758E-09 ;   1.1600180E+00
 -5.7657658E-09 ;   9.7650300E-01
 -5.7557558E-09 ;   9.0242300E-01
 -5.7457457E-09 ;   1.1566510E+00
 -5.7357357E-09 ;   9.7481900E-01
 -5.7257257E-09 ;   9.5798300E-01
 -5.7157157E-09 ;   9.9502200E-01
 -5.7057057E-09 ;   1.0404800E+00
 -5.6956957E-09 ;   1.0674180E+00
 -5.6856857E-09 ;   1.0573170E+00
 -5.6756757E-09 ;   9.5461500E-01
 -5.6656657E-09 ;   1.1179270E+00
 -5.6556557E-09 ;   1.0017570E+00
 -5.6456456E-09 ;   1.0438480E+00
 -5.6356356E-09 ;   1.1751700E+00
 -5.6256256E-09 ;   8.7211800E-01
 -5.6156156E-09 ;   1.0943560E+00
 -5.6056056E-09 ;   1.0270110E+00
 -5.5955956E-09 ;   9.5966600E-01
 -5.5855856E-09 ;   1.0960400E+00
 -5.5755756E-09 ;   1.0017570E+00
 -5.5655656E-09 ;   9.7145200E-01
 -5.5555556E-09 ;   1.1448650E+00
 -5.5455455E-09 ;   1.0337460E+00
 -5.5355355E-09 ;   8.3676200E-01
 -5.5255255E-09 ;   1.2475660E+00
 -5.5155155E-09 ;   1.0657350E+00
 -5.5055055E-09 ;   1.0893060E+00
 -5.4954955E-09 ;   1.0068080E+00
 -5.4854855E-09 ;   1.1734870E+00
 -5.4754755E-09 ;   8.5023100E-01
 -5.4654655E-09 ;   1.1095090E+00
 -5.4554555E-09 ;   1.0724690E+00
 -5.4454454E-09 ;   9.6976800E-01
 -5.4354354E-09 ;   1.0135420E+00
 -5.4254254E-09 ;   1.0354300E+00
 -5.4154154E-09 ;   1.1162440E+00
 -5.4054054E-09 ;   1.0068080E+00
 -5.3953954E-09 ;   1.1280290E+00
 -5.3853854E-09 ;   1.0488990E+00
 -5.3753754E-09 ;   1.0000730E+00
 -5.3653654E-09 ;   9.8155300E-01
 -5.3553554E-09 ;   1.0707860E+00
 -5.3453453E-09 ;   1.0775200E+00
 -5.3353353E-09 ;   9.6135000E-01
 -5.3253253E-09 ;   1.0825710E+00
 -5.3153153E-09 ;   9.2767700E-01
 -5.3053053E-09 ;   1.1280290E+00
 -5.2952953E-09 ;   1.0219600E+00
 -5.2852853E-09 ;   1.0185930E+00
 -5.2752753E-09 ;   1.1936900E+00
 -5.2652653E-09 ;   9.2599400E-01
 -5.2552553E-09 ;   1.0169100E+00
 -5.2452452E-09 ;   9.7313500E-01
 -5.2352352E-09 ;   1.0623680E+00
 -5.2252252E-09 ;   1.0741530E+00
 -5.2152152E-09 ;   9.2431000E-01
 -5.2052052E-09 ;   1.0337460E+00
 -5.1951952E-09 ;   1.0337460E+00
 -5.1851852E-09 ;   9.7313500E-01
 -5.1751752E-09 ;   9.9502200E-01
 -5.1651652E-09 ;   1.0152260E+00
 -5.1551552E-09 ;   1.0522660E+00
 -5.1451451E-09 ;   9.4451400E-01
 -5.1351351E-09 ;   8.7380100E-01
 -5.1251251E-09 ;   1.1835890E+00
 -5.1151151E-09 ;   8.0308900E-01
 -5.1051051E-09 ;   1.1145600E+00
 -5.0950951E-09 ;   9.4283000E-01
 -5.0850851E-09 ;   1.0623680E+00
 -5.0750751E-09 ;   8.3002700E-01
 -5.0650651E-09 ;   1.2172610E+00
 -5.0550551E-09 ;   1.0101750E+00
 -5.0450450E-09 ;   1.0758370E+00
 -5.0350350E-09 ;   8.9232100E-01
 -5.0250250E-09 ;   1.1920070E+00
 -5.0150150E-09 ;   8.7885200E-01
 -5.0050050E-09 ;   1.0994070E+00
 -4.9949950E-09 ;   1.0219600E+00
 -4.9849850E-09 ;   8.9063800E-01
 -4.9749750E-09 ;   1.0051240E+00
 -4.9649650E-09 ;   1.0640510E+00
 -4.9549550E-09 ;   9.0073900E-01
 -4.9449449E-09 ;   9.4619700E-01
 -4.9349349E-09 ;   1.1448650E+00
 -4.9249249E-09 ;   8.6706700E-01
 -4.9149149E-09 ;   1.0337460E+00
 -4.9049049E-09 ;   8.7716900E-01
 -4.8948949E-09 ;   1.1179270E+00
 -4.8848849E-09 ;   9.6808400E-01
 -4.8748749E-09 ;   1.0438480E+00
 -4.8648649E-09 ;   9.7987000E-01
 -4.8548549E-09 ;   1.1044580E+00
 -4.8448448E-09 ;   9.6471700E-01
 -4.8348348E-09 ;   8.6201600E-01
 -4.8248248E-09 ;   1.1869560E+00
 -4.8148148E-09 ;   9.2094300E-01
 -4.8048048E-09 ;   1.1061420E+00
 -4.7947948E-09 ;   7.9635500E-01
 -4.7847848E-09 ;   1.1179270E+00
 -4.7747748E-09 ;   8.0140500E-01
 -4.7647648E-09 ;   9.3777900E-01
 -4.7547548E-09 ;   9.9165500E-01
 -4.7447447E-09 ;   1.0051240E+00
 -4.7347347E-09 ;   1.0337460E+00
 -4.7247247E-09 ;   8.8727000E-01
 -4.7147147E-09 ;   1.0371130E+00
 -4.7047047E-09 ;   8.9737200E-01
 -4.6946947E-09 ;   9.3609600E-01
 -4.6846847E-09 ;   1.0825710E+00
 -4.6746747E-09 ;   1.0017570E+00
 -4.6646647E-09 ;   9.9670600E-01
 -4.6546547E-09 ;   1.1330800E+00
 -4.6446446E-09 ;   9.1084100E-01
 -4.6346346E-09 ;   1.0573170E+00
 -4.6246246E-09 ;   9.5629900E-01
 -4.6146146E-09 ;   8.8727000E-01
 -4.6046046E-09 ;   1.1785380E+00
 -4.5945946E-09 ;   9.0579000E-01
 -4.5845846E-09 ;   1.0354300E+00
 -4.5745746E-09 ;   1.0354300E+00
 -4.5645646E-09 ;   1.1701200E+00
 -4.5545546E-09 ;   8.5864900E-01
 -4.5445445E-09 ;   1.0253280E+00
 -4.5345345E-09 ;   1.1263450E+00
 -4.5245245E-09 ;   9.3609600E-01
 -4.5145145E-09 ;   9.7818600E-01
 -4.5045045E-09 ;   1.1162440E+00
 -4.4944945E-09 ;   9.1252500E-01
 -4.4844845E-09 ;   9.6135000E-01
 -4.4744745E-09 ;   1.0337460E+00
 -4.4644645E-09 ;   1.0438480E+00
 -4.4544545E-09 ;   1.0505820E+00
 -4.4444444E-09 ;   9.6976800E-01
 -4.4344344E-09 ;   9.7313500E-01
 -4.4244244E-09 ;   1.2206280E+00
 -4.4144144E-09 ;   8.9737200E-01
 -4.4044044E-09 ;   1.0219600E+00
 -4.3943944E-09 ;   9.7650300E-01
 -4.3843844E-09 ;   1.0724690E+00
 -4.3743744E-09 ;   8.8558700E-01
 -4.3643644E-09 ;   9.5966600E-01
 -4.3543544E-09 ;   1.0135420E+00
 -4.3443443E-09 ;   8.8727000E-01
 -4.3343343E-09 ;   1.1549670E+00
 -4.3243243E-09 ;   8.7380100E-01
 -4.3143143E-09 ;   1.0657350E+00
 -4.3043043E-09 ;   9.4619700E-01
 -4.2942943E-09 ;   1.0792040E+00
 -4.2842843E-09 ;   1.0438480E+00
 -4.2742743E-09 ;   1.0185930E+00
 -4.2642643E-09 ;   9.6471700E-01
 -4.2542543E-09 ;   1.1044580E+00
 -4.2442442E-09 ;   8.9568900E-01
 -4.2342342E-09 ;   9.7987000E-01
 -4.2242242E-09 ;   1.1499160E+00
 -4.2142142E-09 ;   9.5629900E-01
 -4.2042042E-09 ;   1.0758370E+00
 -4.1941942E-09 ;   1.0101750E+00
 -4.1841842E-09 ;   1.0387970E+00
 -4.1741742E-09 ;   8.9568900E-01
 -4.1641642E-09 ;   1.1718030E+00
 -4.1541542E-09 ;   8.7716900E-01
 -4.1441441E-09 ;   1.0876220E+00
